94.1541,-1859.0001,-0.0027,10.6563,VEHICLE,0,0
93.2183,-1854.0430,0.0660,10.5961,VEHICLE,0,0
92.1420,-1848.3025,0.1299,10.5506,VEHICLE,0,0
91.0476,-1842.4382,0.1124,10.5222,VEHICLE,0,0
90.0711,-1837.1915,0.0263,10.5017,VEHICLE,0,0
89.0704,-1831.8015,-0.0912,10.4802,VEHICLE,0,0
88.0541,-1826.3132,-0.2233,10.4387,VEHICLE,0,0
87.0329,-1820.7777,-0.3444,10.2842,VEHICLE,0,0
85.9391,-1814.7653,-0.3931,10.0660,VEHICLE,0,0
85.1081,-1810.1082,-0.3093,9.8688,VEHICLE,0,0
84.3669,-1805.8713,-0.1452,9.6278,VEHICLE,0,0
83.5543,-1801.0991,0.0624,9.1521,VEHICLE,0,0
82.8527,-1796.8105,0.2060,8.7676,VEHICLE,0,0
82.0518,-1791.7393,0.2939,8.4182,VEHICLE,0,0
81.3489,-1787.1549,0.3244,8.1869,VEHICLE,0,0
80.6422,-1782.4266,0.2958,7.9664,VEHICLE,0,0
79.8301,-1776.8456,0.1350,7.6978,VEHICLE,0,0
79.0206,-1771.0852,-0.1124,7.4446,VEHICLE,0,0
78.3328,-1765.9874,-0.3026,7.2510,VEHICLE,0,0
77.6884,-1761.0273,-0.4220,7.0099,VEHICLE,0,0
77.0983,-1756.3025,-0.4516,6.6708,VEHICLE,0,0
76.5737,-1751.8939,-0.3792,6.3462,VEHICLE,0,0
76.0911,-1747.6288,-0.2387,6.0734,VEHICLE,0,0
75.6933,-1743.9604,-0.0996,5.8877,VEHICLE,0,0
75.2350,-1739.5845,0.0251,5.7183,VEHICLE,0,0
74.8385,-1735.7031,0.0709,5.6018,VEHICLE,0,0
74.3702,-1731.0343,0.0567,5.4891,VEHICLE,0,0
73.8983,-1726.2490,0.0174,5.4021,VEHICLE,0,0
73.4302,-1721.4156,-0.0010,5.3423,VEHICLE,0,0
72.9691,-1716.5677,0.0074,5.2875,VEHICLE,0,0
72.5114,-1711.6714,0.0276,5.2276,VEHICLE,0,0
72.0519,-1706.6823,0.0336,5.1727,VEHICLE,0,0
71.6560,-1702.3311,0.0171,5.1369,VEHICLE,0,0
71.2597,-1697.9313,-0.0007,5.1114,VEHICLE,0,0
70.7982,-1692.7456,-0.0154,5.1939,VEHICLE,0,0
70.3954,-1688.2450,-0.0223,5.3976,VEHICLE,0,0
69.9742,-1683.6797,-0.0355,5.6134,VEHICLE,0,0
69.5334,-1679.0743,-0.0577,5.8087,VEHICLE,0,0
69.0710,-1674.4100,-0.0829,5.9742,VEHICLE,0,0
68.5095,-1668.9274,-0.1095,6.1403,VEHICLE,0,0
67.9264,-1663.4094,-0.1378,6.2808,VEHICLE,0,0
67.3215,-1657.8335,-0.1712,6.3973,VEHICLE,0,0
66.7071,-1652.2893,-0.1896,6.4738,VEHICLE,0,0
66.1001,-1646.8962,-0.1674,6.5034,VEHICLE,0,0
65.5104,-1641.7019,-0.1005,6.5037,VEHICLE,0,0
64.9231,-1636.5392,0.0061,6.4970,VEHICLE,0,0
64.3562,-1631.5499,0.1325,6.4843,VEHICLE,0,0
63.7853,-1626.5236,0.2559,6.4759,VEHICLE,0,0
63.1995,-1621.3851,0.3286,6.4680,VEHICLE,0,0
62.5961,-1616.1256,0.2929,6.4340,VEHICLE,0,0
61.9751,-1610.7301,0.1456,6.3634,VEHICLE,0,0
61.3408,-1605.2216,-0.0764,5.9157,VEHICLE,0,0
60.7304,-1599.6610,-0.3158,4.8525,VEHICLE,0,0
60.2222,-1594.2440,-0.4962,3.7449,VEHICLE,0,0
59.8593,-1589.3011,-0.5487,2.8872,VEHICLE,0,0
59.5949,-1584.4204,-0.4384,2.2605,VEHICLE,0,0
59.4086,-1579.8700,-0.2253,1.8601,VEHICLE,0,0
59.2712,-1575.8378,-0.0448,1.6193,VEHICLE,0,0
59.1448,-1571.6527,0.0568,1.4403,VEHICLE,0,0
59.0254,-1567.2926,0.0764,1.3051,VEHICLE,0,0
58.9131,-1562.8022,0.0651,1.2072,VEHICLE,0,0
58.8223,-1558.8856,0.0742,1.1554,VEHICLE,0,0
58.7202,-1554.1744,0.1218,1.1224,VEHICLE,0,0
58.6259,-1549.5809,0.1885,1.1072,VEHICLE,0,0
58.5322,-1544.8705,0.2144,1.0897,VEHICLE,0,0
58.4371,-1540.0079,0.1569,1.0707,VEHICLE,0,0
58.3421,-1535.0361,0.0373,1.0584,VEHICLE,0,0
58.2479,-1529.9685,-0.0763,1.0480,VEHICLE,0,0
58.1557,-1524.8630,-0.1677,1.0291,VEHICLE,0,0
58.0647,-1519.7170,-0.2388,1.0180,VEHICLE,0,0
57.9740,-1514.5590,-0.2816,1.0127,VEHICLE,0,0
57.8845,-1509.4576,-0.2809,0.9850,VEHICLE,0,0
57.7980,-1504.4370,-0.2391,0.9414,VEHICLE,0,0
57.7144,-1499.4336,-0.1724,0.9033,VEHICLE,0,0
57.6452,-1495.1351,-0.1068,0.8713,VEHICLE,0,0
57.5751,-1490.7758,-0.0426,0.6874,VEHICLE,0,0
57.4987,-1485.6216,-0.0004,359.8414,VEHICLE,0,0
57.4692,-1480.4386,-0.0002,358.1924,VEHICLE,0,0
57.5468,-1475.2784,-0.0348,355.8729,VEHICLE,0,0
57.7968,-1470.1881,-0.0840,353.3328,VEHICLE,0,0
58.1794,-1465.9465,-0.1037,351.5074,VEHICLE,0,0
58.8103,-1461.1439,-0.0911,349.8732,VEHICLE,0,0
59.5974,-1456.4515,-0.0827,349.0978,VEHICLE,0,0
60.4717,-1451.7717,-0.1050,349.4420,VEHICLE,0,0
61.3445,-1447.1014,-0.1341,350.5476,VEHICLE,0,0
62.1559,-1442.4211,-0.1251,351.6223,VEHICLE,0,0
62.8810,-1437.7563,-0.0844,352.4810,VEHICLE,0,0
63.5299,-1433.0637,-0.0266,353.2043,VEHICLE,0,0
64.1246,-1428.3013,0.0241,353.9538,VEHICLE,0,0
64.6825,-1423.4561,0.0140,355.2027,VEHICLE,0,0
65.2313,-1417.7936,-0.0438,356.9618,VEHICLE,0,0
65.5833,-1412.7908,-0.0914,358.2578,VEHICLE,0,0
65.8111,-1407.7750,-0.1271,359.3156,VEHICLE,0,0
65.9329,-1402.7595,-0.1620,0.6649,VEHICLE,0,0
65.9449,-1398.5009,-0.1982,2.2074,VEHICLE,0,0
65.7929,-1393.0140,-0.2062,4.1629,VEHICLE,0,0
65.5050,-1388.2854,-0.1570,5.5346,VEHICLE,0,0
65.0948,-1383.5818,-0.0730,6.5834,VEHICLE,0,0
64.5826,-1378.8236,0.0127,7.3229,VEHICLE,0,0
63.9871,-1373.9664,0.0515,7.7950,VEHICLE,0,0
63.3497,-1369.1763,0.0339,8.1007,VEHICLE,0,0
62.6398,-1364.1158,-0.0021,8.3211,VEHICLE,0,0
61.8930,-1358.9806,-0.0351,8.4752,VEHICLE,0,0
61.1229,-1353.8032,-0.0603,8.5787,VEHICLE,0,0
60.3387,-1348.6023,-0.0759,8.6299,VEHICLE,0,0
59.4287,-1342.6072,-0.0795,8.6419,VEHICLE,0,0
58.6286,-1337.3448,-0.0716,8.6396,VEHICLE,0,0
57.8226,-1332.0520,-0.0591,8.5237,VEHICLE,0,0
56.9779,-1326.4719,-0.0724,7.8579,VEHICLE,0,0
56.1956,-1321.0083,-0.1224,6.4422,VEHICLE,0,0
55.5352,-1315.7209,-0.1780,4.6432,VEHICLE,0,0
55.0458,-1310.5826,-0.1926,3.0781,VEHICLE,0,0
54.7206,-1305.5939,-0.1576,1.8231,VEHICLE,0,0
54.5204,-1300.6956,-0.1165,0.4196,VEHICLE,0,0
54.4288,-1295.8018,-0.1112,358.3775,VEHICLE,0,0
54.4801,-1290.9156,-0.1501,355.5932,VEHICLE,0,0
54.7276,-1286.1368,-0.2164,352.2130,VEHICLE,0,0
55.2208,-1281.5635,-0.2663,348.8893,VEHICLE,0,0
55.9589,-1277.2606,-0.2547,346.2752,VEHICLE,0,0
56.7067,-1273.9165,-0.1987,344.6542,VEHICLE,0,0
58.0128,-1268.9944,-0.0837,342.6342,VEHICLE,0,0
59.2389,-1264.8859,-0.0443,340.7377,VEHICLE,0,0
60.5837,-1260.8362,-0.0596,338.6349,VEHICLE,0,0
62.1604,-1256.6047,-0.0732,336.7289,VEHICLE,0,0
63.9161,-1252.3540,-0.0758,335.2402,VEHICLE,0,0
66.1032,-1247.4847,-0.0662,333.9843,VEHICLE,0,0
68.1594,-1243.1775,-0.0546,333.1826,VEHICLE,0,0
70.3329,-1238.8068,-0.0502,332.5750,VEHICLE,0,0
72.6011,-1234.3739,-0.0663,331.8089,VEHICLE,0,0
74.9634,-1229.8909,-0.1200,330.4145,VEHICLE,0,0
77.0558,-1226.0974,-0.1664,329.0133,VEHICLE,0,0
80.2337,-1220.6987,-0.1846,327.3185,VEHICLE,0,0
82.8773,-1216.4854,-0.1665,326.3276,VEHICLE,0,0
85.6138,-1212.3191,-0.1579,326.0202,VEHICLE,0,0
88.7865,-1207.5905,-0.1856,326.9075,VEHICLE,0,0
91.8417,-1202.9534,-0.2239,328.9759,VEHICLE,0,0
94.2890,-1199.0240,-0.2414,331.4913,VEHICLE,0,0
96.5157,-1195.1083,-0.2419,334.6988,VEHICLE,0,0
98.3575,-1191.4313,-0.2366,338.3720,VEHICLE,0,0
100.0918,-1187.3214,-0.2390,343.1601,VEHICLE,0,0
101.4483,-1183.2616,-0.2603,348.4393,VEHICLE,0,0
102.3852,-1179.4722,-0.3760,352.7953,VEHICLE,0,0
102.9243,-1176.1543,-0.5150,356.2518,VEHICLE,0,0
103.1814,-1173.2843,-0.5421,359.7120,VEHICLE,0,0
103.2542,-1170.4845,-0.4407,4.6094,VEHICLE,0,0
103.0959,-1167.6117,-0.3360,10.6202,VEHICLE,0,0
102.6130,-1164.5912,-0.2749,16.2984,VEHICLE,0,0
101.9128,-1161.8770,-0.2688,20.2029,VEHICLE,0,0
100.9743,-1159.0671,-0.3184,23.6875,VEHICLE,0,0
99.6438,-1155.8003,-0.4160,27.9714,VEHICLE,0,0
98.0369,-1152.5944,-0.4324,31.6631,VEHICLE,0,0
96.1860,-1149.4756,-0.3607,34.3927,VEHICLE,0,0
94.1168,-1146.3701,-0.2580,36.2933,VEHICLE,0,0
91.8473,-1143.2195,-0.1719,37.4290,VEHICLE,0,0
89.7099,-1140.4026,-0.1098,37.3059,VEHICLE,0,0
87.2043,-1137.1306,-0.0216,36.4960,VEHICLE,0,0
84.9864,-1134.1794,0.0734,35.8257,VEHICLE,0,0
82.5019,-1130.8245,0.0575,35.1485,VEHICLE,0,0
80.1495,-1127.5986,-0.1448,34.0799,VEHICLE,0,0
78.0506,-1124.6068,-0.4092,32.5246,VEHICLE,0,0
76.3598,-1122.0310,-0.5546,30.5723,VEHICLE,0,0
75.1879,-1120.1052,-0.5518,28.4543,VEHICLE,0,0
74.0764,-1118.1084,-0.4853,25.8250,VEHICLE,0,0
73.2465,-1116.4551,-0.4346,23.8186,VEHICLE,0,0
72.4639,-1114.7458,-0.4009,22.0736,VEHICLE,0,0
71.6543,-1112.8407,-0.3959,19.7281,VEHICLE,0,0
70.8473,-1110.7396,-0.4389,16.1755,VEHICLE,0,0
70.1195,-1108.4521,-0.4694,12.4627,VEHICLE,0,0
69.5224,-1106.0112,-0.4404,9.3564,VEHICLE,0,0
69.1226,-1103.7601,-0.3082,6.6382,VEHICLE,0,0
68.8373,-1101.4044,-0.1305,4.5399,VEHICLE,0,0
68.6187,-1098.8427,-0.0226,2.8667,VEHICLE,0,0
68.4751,-1096.4733,-0.0255,1.7552,VEHICLE,0,0
68.3559,-1093.3457,-0.1411,0.7554,VEHICLE,0,0
68.3019,-1090.1666,-0.3025,0.1451,VEHICLE,0,0
68.2908,-1086.8865,-0.4018,359.7585,VEHICLE,0,0
68.3005,-1083.5767,-0.3890,359.4917,VEHICLE,0,0
68.3252,-1079.7405,-0.2807,359.2907,VEHICLE,0,0
68.3614,-1076.2599,-0.1965,359.1853,VEHICLE,0,0
68.4189,-1072.0902,-0.1760,359.1138,VEHICLE,0,0
68.4607,-1069.3588,-0.2138,359.0778,VEHICLE,0,0
68.5352,-1064.5586,-0.2893,358.9930,VEHICLE,0,0
68.5954,-1060.5057,-0.3264,358.5492,VEHICLE,0,0
68.6786,-1056.4508,-0.3047,357.8026,VEHICLE,0,0
68.8118,-1052.4084,-0.2254,357.1235,VEHICLE,0,0
68.9987,-1048.3192,-0.1170,356.5666,VEHICLE,0,0
69.2321,-1044.1246,-0.0367,356.1030,VEHICLE,0,0
69.5066,-1039.7817,-0.0162,355.7215,VEHICLE,0,0
69.8192,-1035.2987,-0.0332,355.4208,VEHICLE,0,0
70.1603,-1030.7460,-0.0419,354.8961,VEHICLE,0,0
70.5424,-1026.1420,-0.0441,353.7369,VEHICLE,0,0
